candidate_id,region,kind,speedup
d3581f9760eae7f0,1111c.com,SR,6.907162806935877
a5758102ed19b528,1111c.com,SR,3.344858025599529
9be889f24a9d1f07,cephiretech.net,MG,22.09192416118512
84e8d8e6d7df57b7,cephiretech.net,MG,3.990045128749668
8b12b83a50ceeb97,cephiretech.net,MG,1.96094813308627
12f60b5cdf6e17dd,cephiretech.net,MG,5.654366882371838
f0a99b4f3b6776b6,bloomfieldgardendesign.com,RL,1.839978115869487
7c11b26f7c68da16,bloomfieldgardendesign.com,RL,1.053210285962814
ab604a6fee31f643,bloomfieldgardendesign.com,RL,1.981154754832203
91a72d9753718506,bloomfieldgardendesign.com,RL,9.89696368595451
aa588fc41983cca3,bac.com,RB,18.57244247203001
e8b9d1591baf37d6,bac.com,RB,6.156643074126157
12dba62e28d36243,bac.com,RB,17.24678540813411
882312f0dee772ea,bac.com,SR,12.632929264519756
8102e81478c5c47c,bac.com,SR,4.7033445725303205
f52e476d28272a8d,bac.com,RB,5.323501366502781
9c03420b47bbd221,agenciauto.com,SR,5.741085179481105
b0e97046deb00660,2is.us,SR,4.13340526242517
83e581fb446ca7e9,amybanks.com,RL,2.074173404325248
22c13d85a94b6c3b,amybanks.com,RL,2.074113825326636
3c55576b5136c28e,amybanks.com,RL,1.5970873247566293
dc5490052acce63a,amybanks.com,RL,2.701380052853088
09601282b68357a7,amazie.jp,SR,2.880812828310755
e166f08ead8de38d,amazie.jp,SR,4.939953752576283
ef1cb3b9b77c5ce8,codingstaff.com,SR,6.914024806420486
4fca27d18ace384c,co.mu,SR,12.83111798147037
ba100dedc5740fb1,co.mu,SR,11.915275463893837
7825893e0d1d70f9,10-video.com,SR,3.569428135274777
c3eac3a0e1779e25,brunet.bn,MG,2.289923979933008
aec2206b5f7fa234,brunet.bn,MG,7.02594336593273
8d896d7b979ac40b,brunet.bn,SR,8.532139520262977
28bfff9977355889,brunet.bn,MG,2.7511656576741017
6d8c89782111c59a,brunet.bn,MG,3.732847834894468
063a1b7da6c42d13,blacklisted.pl,SR,5.532683970497156
639bcea855c2e09c,avantel.ru,SR,5.639226815719799
3ebf3cf5a7b7d5c9,avantel.ru,SR,2.583405795955795
8213cb46aa0b7eec,8hosting.net,SR,5.316420608617054
9e6dd9e062aa3f0f,avih.com,SR,4.400656642757062
