region_name,nodes,edges,edge_node_ratio
bvwq.com,12,13,1.0833333333333333
cihp.eu,13,14,1.0769230769230769
ashic.com,15,16,1.0666666666666667
blanchimont.net,18,18,1.0
advancedsilversolution.com,13,15,1.1538461538461537
beanbagschair.info,13,14,1.0769230769230769
bobae.com,12,13,1.0833333333333333
afromania.com,12,13,1.0833333333333333
bumpits.ca,15,16,1.0666666666666667
4ubiz.com,20,21,1.05
afcb.com,12,13,1.0833333333333333
78184.com,10,9,0.9
cokehead.com,12,13,1.0833333333333333
6h.net,15,16,1.0666666666666667
150vip.net,20,20,1.0
baerbel.at,12,13,1.0833333333333333
33pd.com,7,7,1.0
classificati.com,13,14,1.0769230769230769
acersilverpartner.com,15,17,1.1333333333333333
aiwebhost.net,27,33,1.2222222222222223
cocorillo.com,14,15,1.0714285714285714
33239.com,12,13,1.0833333333333333
astra-design.com,22,27,1.2272727272727273
77082.com,12,13,1.0833333333333333
barnetceltic.ca,14,15,1.0714285714285714
chinaforum.eu,12,13,1.0833333333333333
britishhiphop.com,15,16,1.0666666666666667
ca3.org,17,17,1.0
51tao.net,14,16,1.1428571428571428
abetterinternet.com,30,33,1.1
76yan.com,4,4,1.0
1rg.net,12,13,1.0833333333333333
bestcostaricarealestate.com,12,13,1.0833333333333333
altdeutsch.com,12,13,1.0833333333333333
bmx-huber.de,17,16,0.9411764705882353
chanel27.com,12,13,1.0833333333333333
blogzoom.de,16,17,1.0625
carfleet.ch,12,13,1.0833333333333333
affordable-vacations.info,12,13,1.0833333333333333
arteconsult.com,15,16,1.0666666666666667
borlai.com,16,17,1.0625
5izyc.com,8,7,0.875
36pv.com,6,5,0.8333333333333334
beijing-seo.org,11,10,0.9090909090909091
angelblood.com,14,14,1.0
anonymousclothing.com,15,14,0.9333333333333333
co-mt.com,15,16,1.0666666666666667
678sss.com,11,10,0.9090909090909091
brinsdeternite.com,17,18,1.0588235294117647
affenbrotbaum.com,12,13,1.0833333333333333
allappsdevelopment.com,11,10,0.9090909090909091
1n3.net,18,17,0.9444444444444444
born2be.de,12,13,1.0833333333333333
allowance.org,14,15,1.0714285714285714
cachinnate.com,15,16,1.0666666666666667
aplmhs.com,6,5,0.8333333333333334
02076.com,5,5,1.0
cmd.org,10,9,0.9
asterworld.com,11,11,1.0
caccche.org,13,14,1.0769230769230769
8nots.com,15,16,1.0666666666666667
bannerexchange.at,11,10,0.9090909090909091
bjo-frei.de,23,28,1.2173913043478262
0574u.cn,3,2,0.6666666666666666
13thavenue-f.com,14,15,1.0714285714285714
bihokugroup.com,17,17,1.0
airgest.com,22,21,0.9545454545454546
chapterone.info,12,13,1.0833333333333333
asiaticasdesnudas-xxx.com,14,15,1.0714285714285714
abbaziasansalvatore.it,26,33,1.2692307692307692
askrai.net,15,15,1.0
checkme.org,15,14,0.9333333333333333
aquapalace.net,14,13,0.9285714285714286
ccumc.com,15,14,0.9333333333333333
7thstreet.com,16,15,0.9375
agda.de,13,14,1.0769230769230769
christian-eberl.de,13,14,1.0769230769230769
amoreevita-mcdonalds.it,12,13,1.0833333333333333
buyusedclubs.net,12,13,1.0833333333333333
0fashion.com,14,15,1.0714285714285714
a8dy.com,7,6,0.8571428571428571
baayz.org,21,20,0.9523809523809523
atvinsurances.info,12,13,1.0833333333333333
bypassme.com,25,24,0.96
bw-news.com,14,13,0.9285714285714286
beaufreton.com,21,20,0.9523809523809523
book-ebook.com,12,13,1.0833333333333333
bezhetsk.com,15,16,1.0666666666666667
agodic.com,13,14,1.0769230769230769
2a3.com,11,10,0.9090909090909091
cncvitamost.com,15,16,1.0666666666666667
calex.com,14,13,0.9285714285714286
chucked.com,12,13,1.0833333333333333
ashvini.com,13,14,1.0769230769230769
bierkeller.ch,17,17,1.0
arbiol.es,12,13,1.0833333333333333
007.net,13,14,1.0769230769230769
boytrip.com,12,13,1.0833333333333333
aalk.de,16,17,1.0625
afterchristmassalesanddeals.com,13,14,1.0769230769230769
b2bmg.com,13,12,0.9230769230769231
assemblytutorial.com,12,13,1.0833333333333333
capewrathtrail.com,12,11,0.9166666666666666
colridaz.com,13,14,1.0769230769230769
49481.com,14,14,1.0
carleon.ca,13,14,1.0769230769230769
closetconundrums.com,14,15,1.0714285714285714
avemaria.eu,12,13,1.0833333333333333
activelinux.net,12,13,1.0833333333333333
butterfliesandmoths.org,19,20,1.0526315789473684
bmw-z1.com,19,23,1.2105263157894737
110rnb.com,17,19,1.1176470588235294
body-young.com,18,18,1.0
asiaask.com,15,16,1.0666666666666667
adventureworld.ch,12,13,1.0833333333333333
catfishflats.com,11,11,1.0
bkhpopcorn.com,10,9,0.9
361ccc.com,9,8,0.8888888888888888
123456ss.com,16,17,1.0625
clubreps.tv,13,12,0.9230769230769231
ballets.fr,12,13,1.0833333333333333
babycenter.com,74,91,1.2297297297297298
angpinoytv.com,20,23,1.15
aquario2.com,15,16,1.0666666666666667
adbun.com,11,10,0.9090909090909091
a3803.cn,5,4,0.8
3udh.com,9,8,0.8888888888888888
b3yondfreedom.com,12,11,0.9166666666666666
cnmay.com,15,16,1.0666666666666667
1box.cn,12,13,1.0833333333333333
71sl.com,14,15,1.0714285714285714
beratungscenter.info,12,13,1.0833333333333333
66immo.fr,12,13,1.0833333333333333
122f.com,13,12,0.9230769230769231
1actualstep.com,19,20,1.0526315789473684
blumen123.de,12,13,1.0833333333333333
543g.com,40,48,1.2
bluecorn.de,12,13,1.0833333333333333
b243.cn,5,4,0.8
bizerba-fachberatung.de,25,32,1.28
cemooreart.com,15,16,1.0666666666666667
aipster.com,15,16,1.0666666666666667
87658.com,13,12,0.9230769230769231
churchofbetty.com,13,13,1.0
apyk.com,12,13,1.0833333333333333
blackberry.com,1518,3976,2.619235836627141
adexe.com,12,13,1.0833333333333333
birdloft.com,14,15,1.0714285714285714
a9139.cn,5,4,0.8
burrero.com,20,19,0.95
caravana.org,12,13,1.0833333333333333
aswadband.com,29,32,1.103448275862069
apperater.com,14,15,1.0714285714285714
binghamton.edu,501,726,1.4491017964071857
cindyady.com,22,23,1.0454545454545454
12-art.net,13,12,0.9230769230769231
beachey.com,15,16,1.0666666666666667
christophe-richard.com,21,20,0.9523809523809523
40style.net,13,12,0.9230769230769231
7cs.com,12,13,1.0833333333333333
canpanita.com,13,14,1.0769230769230769
baniny.com,15,14,0.9333333333333333
bookspice.com,12,13,1.0833333333333333
benjaminfranklinhouse.com,14,14,1.0
8ghd.com,13,12,0.9230769230769231
charliecircle.com,15,16,1.0666666666666667
carmosoa.com,17,16,0.9411764705882353
b2486.cn,5,4,0.8
canadacarfinders.com,13,14,1.0769230769230769
abosaq.net,11,10,0.9090909090909091
chocolatebunnies.com,13,14,1.0769230769230769
anwalt-sandhausen.de,14,15,1.0714285714285714
barnabasx.org,21,20,0.9523809523809523
6688k.com,12,13,1.0833333333333333
bayviewpainting.com,13,12,0.9230769230769231
achelsekluis.be,12,13,1.0833333333333333
baueco.com,18,17,0.9444444444444444
cashtalkgroup.com,15,14,0.9333333333333333
cb11.org,20,21,1.05
44462.net,11,10,0.9090909090909091
bresciabimbi.it,33,34,1.0303030303030303
amivisions.com,17,16,0.9411764705882353
53yi.com,20,24,1.2
cibea.com,15,16,1.0666666666666667
cdl-bw.de,17,16,0.9411764705882353
chasseonline.com,14,15,1.0714285714285714
canuka.com,32,38,1.1875
bernhardiin.eu,13,14,1.0769230769230769
beautyhealth.net,11,10,0.9090909090909091
cccbxaman.org,12,13,1.0833333333333333
aremedia.net,18,20,1.1111111111111112
52zyzs.com,15,14,0.9333333333333333
cambodiabudgettour.com,15,16,1.0666666666666667
ajitomi.com,17,16,0.9411764705882353
auctionpayments.com,12,13,1.0833333333333333
automechanicaurora.com,19,20,1.0526315789473684
borideric.info,14,13,0.9285714285714286
30iib.com,14,13,0.9285714285714286
bltop.com,26,29,1.1153846153846154
1000followers.net,15,16,1.0666666666666667
4load.info,12,13,1.0833333333333333
anthean.com,14,14,1.0
caraba.com,8,7,0.875
cizne.com,5,4,0.8
5088w.com,3,2,0.6666666666666666
atheistlibrary.com,17,16,0.9411764705882353
cloudnineit.com,28,33,1.1785714285714286
cinemazero.com,17,16,0.9411764705882353
adeliascloset.com,14,15,1.0714285714285714
centrex.net,13,14,1.0769230769230769
baldwin.sh,15,14,0.9333333333333333
cascinaroland.it,12,13,1.0833333333333333
barcodemaker.de,18,17,0.9444444444444444
bobbi-bliss.com,14,15,1.0714285714285714
coastart.com,12,13,1.0833333333333333
6987.info,12,13,1.0833333333333333
a1702.cn,5,4,0.8
beyeler-antiquitaeten.ch,20,23,1.15
baekgaardltd.com,14,13,0.9285714285714286
acai-flush.com,15,16,1.0666666666666667
cantonmissouri.net,26,29,1.1153846153846154
chameleonjournals.com,13,14,1.0769230769230769
adamsbeergarden.com,17,16,0.9411764705882353
aceinstructor.com,11,10,0.9090909090909091
bablefish.com,15,16,1.0666666666666667
aussatz.com,17,16,0.9411764705882353
basicphp.com,16,15,0.9375
bofn.org,14,13,0.9285714285714286
caledonia.ca,15,16,1.0666666666666667
americanmail.net,14,15,1.0714285714285714
codf.de,13,14,1.0769230769230769
bigbooksoninsurance.com,13,14,1.0769230769230769
chanceinamillion.com,15,14,0.9333333333333333
beefsite.com,12,13,1.0833333333333333
8-tube.info,18,17,0.9444444444444444
bjsymy.cn,4,4,1.0
binog.com,20,21,1.05
asmirebalais.com,18,18,1.0
caqh.cn,4,4,1.0
80anos.com,20,19,0.95
bia.pl,21,23,1.0952380952380953
aosws.com,14,15,1.0714285714285714
bymail.com,12,13,1.0833333333333333
assanka.com,39,52,1.3333333333333333
7oby.com,12,13,1.0833333333333333
caimar.com,11,10,0.9090909090909091
beschaedigt.de,12,13,1.0833333333333333
ait8.com,14,13,0.9285714285714286
alwahy.net,33,43,1.303030303030303
authenticreiki.org,18,20,1.1111111111111112
ambosexual.com,15,16,1.0666666666666667
aktienbanken.info,12,13,1.0833333333333333
beremer.com,12,11,0.9166666666666666
by199.com,9,8,0.8888888888888888
biggerworld.com,21,24,1.1428571428571428
aeablogs.org,13,13,1.0
arscreen.net,13,12,0.9230769230769231
828178.com,11,10,0.9090909090909091
clairdelune.eu,15,16,1.0666666666666667
1oh.com,13,14,1.0769230769230769
ca4u.com,20,21,1.05
christian--loans-usa.net,20,21,1.05
aichigospel.net,14,13,0.9285714285714286
ajxc.com,40,45,1.125
123actressphotosgallery.com,13,14,1.0769230769230769
chillaz.de,13,14,1.0769230769230769
canovakoyu.com,16,15,0.9375
cirqueeloize.com,17,16,0.9411764705882353
buttwomen.com,17,16,0.9411764705882353
clockbox.de,12,13,1.0833333333333333
bansky.de,12,13,1.0833333333333333
b3514.cn,5,4,0.8
4loves.com,17,20,1.1764705882352942
alohadeals.net,13,12,0.9230769230769231
cheqmark.com,12,13,1.0833333333333333
cdjdxd.com,6,5,0.8333333333333334
4-tek.com,21,20,0.9523809523809523
10seo.com,23,24,1.0434782608695652
animalmusictherapy.com,13,12,0.9230769230769231
cathederal.com,16,17,1.0625
bndhost.net,26,28,1.0769230769230769
blody.com,12,13,1.0833333333333333
3101010.ca,15,14,0.9333333333333333
businessfightsmalaria.org,15,16,1.0666666666666667
al-shamsi.com,13,14,1.0769230769230769
asbe-skate.com,15,16,1.0666666666666667
belayiz.biz,13,14,1.0769230769230769
classiclit.com,20,21,1.05
cherryave.com,19,18,0.9473684210526315
bsik.com,9,8,0.8888888888888888
b-kobe.com,14,13,0.9285714285714286
atlw.com,12,13,1.0833333333333333
abrasionsk8park.com,16,17,1.0625
96369.de,12,13,1.0833333333333333
b3tb.com,14,15,1.0714285714285714
baccata.de,13,14,1.0769230769230769
bictec.com,15,16,1.0666666666666667
agido.com,11,10,0.9090909090909091
assaf.net,15,16,1.0666666666666667
chatafuego.com,13,14,1.0769230769230769
byek.com,17,16,0.9411764705882353
algida.de,20,21,1.05
caprifico.com,12,13,1.0833333333333333
cabazonindians.com,12,13,1.0833333333333333
alleinunterchristen.de,13,14,1.0769230769230769
cameal.com,8,7,0.875
betcover.net,15,16,1.0666666666666667
cioocnews.com,15,16,1.0666666666666667
cloudhostingmexico.net,28,30,1.0714285714285714
canalfcp.com,19,18,0.9473684210526315
colorplus.org,19,20,1.0526315789473684
adrenilin.com,12,13,1.0833333333333333
atlantahousingsource.com,17,18,1.0588235294117647
arizmendi.eu,12,11,0.9166666666666666
cattlelawyers.com,17,16,0.9411764705882353
ausbuettels.de,21,23,1.0952380952380953
1800freewebhost.com,13,12,0.9230769230769231
4ujoy.com,14,14,1.0
arubawyndham.com,13,14,1.0769230769230769
ashiki-dunhill.com,13,13,1.0
casquette.ca,17,16,0.9411764705882353
aquariumairpumps.net,12,13,1.0833333333333333
cellulaires.com,16,15,0.9375
balbachfamily.com,15,15,1.0
67420.net,12,13,1.0833333333333333
9pon.tv,14,14,1.0
argosybookshop.com,15,16,1.0666666666666667
amazingstories.org,12,13,1.0833333333333333
awo-frauenhaus-luebeck.de,19,20,1.0526315789473684
ak-sa.net,14,15,1.0714285714285714
ceratosaurus.net,15,16,1.0666666666666667
blagers.com,15,16,1.0666666666666667
chaseandchasecpa.com,17,17,1.0
0919ly.com,3,2,0.6666666666666666
appleipadtablets.com,15,16,1.0666666666666667
aathavanitligani.com,12,13,1.0833333333333333
chriswebber.com,12,11,0.9166666666666666
cioffice.com,21,26,1.2380952380952381
alfasistemas.com,26,27,1.0384615384615385
aquastat.de,12,13,1.0833333333333333
angieslist.ca,18,17,0.9444444444444444
aisads.com,13,12,0.9230769230769231
berndschuster.com,15,16,1.0666666666666667
ahmettelli.com,19,22,1.1578947368421053
bestpsvitagames.org,14,13,0.9285714285714286
ahmadeev.com,20,19,0.95
a6451.cn,5,4,0.8
cadin.com,15,14,0.9333333333333333
clintonday.com,12,13,1.0833333333333333
anotherlifeprod.com,13,12,0.9230769230769231
afrinewsnet.com,15,16,1.0666666666666667
8ln.com,14,14,1.0
cng.br,50,51,1.02
aura7.com,11,10,0.9090909090909091
a8077.cn,5,4,0.8
adcaster.com,16,16,1.0
apymevocomercial.com,14,16,1.1428571428571428
cknnews.com,12,11,0.9166666666666666
batysfera.com,14,15,1.0714285714285714
chlseafc.com,15,14,0.9333333333333333
anewshit.com,11,10,0.9090909090909091
avitc.com,16,17,1.0625
alexagri.com,15,16,1.0666666666666667
8zm.net,17,16,0.9411764705882353
campionigratis.org,18,17,0.9444444444444444
bikelements.com,13,12,0.9230769230769231
clubwear.eu,12,13,1.0833333333333333
antiques-market.net,18,17,0.9444444444444444
bumperstickers.net,12,13,1.0833333333333333
999md.com,16,17,1.0625
7uu7uu.com,13,12,0.9230769230769231
animesensei.net,14,15,1.0714285714285714
celltechscs.com,14,15,1.0714285714285714
buspark.com,20,19,0.95
4-fun.net,12,13,1.0833333333333333
100bo.com,15,17,1.1333333333333333
34173.com,14,15,1.0714285714285714
babysplit.com,14,15,1.0714285714285714
akats.com,16,15,0.9375
chak89.com,21,24,1.1428571428571428
bewitchery.com,12,13,1.0833333333333333
andreamclean.tv,13,14,1.0769230769230769
7thdi.com,16,15,0.9375
casiologie.de,12,13,1.0833333333333333
blogpc.fr,12,13,1.0833333333333333
arabaci.net,12,13,1.0833333333333333
cbs16.com,21,22,1.0476190476190477
camcorder.fr,12,13,1.0833333333333333
cogelas.com,13,14,1.0769230769230769
chicherit.com,17,16,0.9411764705882353
cesarcolnago.com,26,25,0.9615384615384616
anniejack.com,15,16,1.0666666666666667
cavaionveronese.com,17,16,0.9411764705882353
ac999.com,11,11,1.0
animania.net,13,14,1.0769230769230769
barav.com,13,14,1.0769230769230769
chevydevil.com,13,14,1.0769230769230769
c6445.cn,5,4,0.8
chpee.com,8,8,1.0
bienenfotos.de,15,16,1.0666666666666667
casino-cards.de,18,20,1.1111111111111112
33yo.com,13,12,0.9230769230769231
ciccetta.net,20,21,1.05
cgfp-hosting.com,12,11,0.9166666666666666
carelaw.net,22,21,0.9545454545454546
antcolonies.net,15,14,0.9333333333333333
arabian.pro,16,17,1.0625
avalanche-rock.de,16,15,0.9375
am-cat.com,19,18,0.9473684210526315
clariness.com,15,16,1.0666666666666667
atlabs.ro,22,27,1.2272727272727273
adler2011.com,9,8,0.8888888888888888
atlases.de,12,13,1.0833333333333333
asdp.com,23,24,1.0434782608695652
aca.net,13,15,1.1538461538461537
apitt.com,17,16,0.9411764705882353
classicalmusicrocks.net,21,20,0.9523809523809523
ckng.com,12,13,1.0833333333333333
bardomi.com,16,18,1.125
661288.com,11,10,0.9090909090909091
bdtkd.com,17,17,1.0
atlanticoline.com,14,15,1.0714285714285714
bloggledygook.com,7,6,0.8571428571428571
antiinflation.com,14,13,0.9285714285714286
case-and-e.org,17,16,0.9411764705882353
astander.com,15,16,1.0666666666666667
bookpublisher.de,12,13,1.0833333333333333
bler-communications.com,13,12,0.9230769230769231
511x.com,14,13,0.9285714285714286
85kf.com,15,15,1.0
bastardanime.com,13,14,1.0769230769230769
ashford-trading.com,17,16,0.9411764705882353
collegevillageanimalclinic.com,11,10,0.9090909090909091
biz-gay.com,18,17,0.9444444444444444
bulembassy.ch,14,15,1.0714285714285714
agptelecom.com,17,16,0.9411764705882353
bikeshopmountain.com,10,9,0.9
43886.com,14,15,1.0714285714285714
clubonedallas.com,11,10,0.9090909090909091
allalla.com,108,157,1.4537037037037037
bobf.org,24,30,1.25
af1shoesworld.com,21,22,1.0476190476190477
bestbeadedcurtains.com,12,11,0.9166666666666666
bizimdns.com,39,51,1.3076923076923077
africasgateway.com,31,35,1.1290322580645162
axt.at,12,13,1.0833333333333333
campestris.com,14,13,0.9285714285714286
circoteatro.it,15,14,0.9333333333333333
8tn.com,16,17,1.0625
bulbes.fr,12,13,1.0833333333333333
architectonictokyo.com,11,11,1.0
30q.de,12,13,1.0833333333333333
coleopteros.net,15,16,1.0666666666666667
britishtennisparents.com,13,12,0.9230769230769231
beycuma.net,18,19,1.0555555555555556
blokus.net,16,15,0.9375
ccwto.com,15,16,1.0666666666666667
ceerj.org,22,24,1.0909090909090908
brands4friends.at,21,20,0.9523809523809523
askt.com,12,13,1.0833333333333333
blackknights.de,12,13,1.0833333333333333
bazeboo.com,22,21,0.9545454545454546
aandlpen.com,20,20,1.0
bulets.com,12,13,1.0833333333333333
cdrking.com,28,31,1.1071428571428572
clipngetcoupons.com,14,15,1.0714285714285714
balnear.eu,15,16,1.0666666666666667
aria2music4.com,21,26,1.2380952380952381
1centmails.com,15,17,1.1333333333333333
500paday.com,16,17,1.0625
aviajar.net,12,13,1.0833333333333333
buch-sofa.de,19,18,0.9473684210526315
biblebaptist-church.com,14,13,0.9285714285714286
barney-thomson.com,12,11,0.9166666666666666
3ha.com,12,13,1.0833333333333333
calicut.net,11,10,0.9090909090909091
97jy.info,14,15,1.0714285714285714
acdc-rocks.com,15,16,1.0666666666666667
bridalsong.com,16,17,1.0625
barrelhouse-promotions.de,12,13,1.0833333333333333
19333.com,14,15,1.0714285714285714
bellkey.net,12,11,0.9166666666666666
busnesswire.com,12,13,1.0833333333333333
111tu.com,14,13,0.9285714285714286
bluehelmet.com,12,13,1.0833333333333333
abcteaching.com,12,13,1.0833333333333333
budjonny.info,14,15,1.0714285714285714
2009softwarereviews.com,12,13,1.0833333333333333
amfa.org,24,29,1.2083333333333333
anywherebutinthekitchen.com,13,14,1.0769230769230769
ac-service.com,27,28,1.037037037037037
aerowebworks.com,23,24,1.0434782608695652
ajisensf.com,14,15,1.0714285714285714
backupdiy.com,26,28,1.0769230769230769
broadshoulders.com,14,15,1.0714285714285714
ciaubale.tv,21,24,1.1428571428571428
5iscoolerthan7.com,17,16,0.9411764705882353
cdssoccer.net,14,15,1.0714285714285714
bluegreen333.com,21,20,0.9523809523809523
btqi.com,12,13,1.0833333333333333
akindofmagic-musical.de,23,24,1.0434782608695652
cartophile.de,14,15,1.0714285714285714
arenamusic.com,11,10,0.9090909090909091
alamnew.net,12,13,1.0833333333333333
bc-w.com,12,13,1.0833333333333333
ajoa.com,12,13,1.0833333333333333
cntis.com,19,18,0.9473684210526315
botenanna.com,17,16,0.9411764705882353
buycheapfridge.com,15,16,1.0666666666666667
360gradeinkaufen.de,21,22,1.0476190476190477
bittikeskus.net,19,20,1.0526315789473684
aircharterunited.com,17,16,0.9411764705882353
bestaustraliabackpackers.com,15,15,1.0
alacritys.com,13,12,0.9230769230769231
22xf.com,14,14,1.0
classhandler.com,15,16,1.0666666666666667
beyazgul.net,17,16,0.9411764705882353
astrology-occult.com,12,13,1.0833333333333333
atroom.com,12,13,1.0833333333333333
aippg.net,17,18,1.0588235294117647
2-gether.com,12,13,1.0833333333333333
blogginoy.com,11,10,0.9090909090909091
anime-altar.com,15,16,1.0666666666666667
antigax.com,12,13,1.0833333333333333
b1776.cn,5,4,0.8
chiantis.ca,13,14,1.0769230769230769
armoredcash.com,17,19,1.1176470588235294
amrh.com,12,13,1.0833333333333333
affiliate-success-resources.com,16,15,0.9375
2hab.com,13,12,0.9230769230769231
buldas.com,15,16,1.0666666666666667
bdjk.de,12,13,1.0833333333333333
azoomma.com,26,31,1.1923076923076923
anzzi.com,15,16,1.0666666666666667
chauffagiste.com,12,13,1.0833333333333333
boterin.com,14,15,1.0714285714285714
ascis.de,18,17,0.9444444444444444
00564.com,12,13,1.0833333333333333
barcamessi.com,12,13,1.0833333333333333
ambersdungeon.com,15,14,0.9333333333333333
bdpublifinques.com,14,15,1.0714285714285714
caljbs.com,13,14,1.0769230769230769
allthingspregnant.com,13,12,0.9230769230769231
areateam.com,10,9,0.9
centralapp.com,14,13,0.9285714285714286
alqpottery.com,24,29,1.2083333333333333
42883.com,14,13,0.9285714285714286
adgj.de,17,19,1.1176470588235294
chisho.com,15,16,1.0666666666666667
acrilic.com,11,10,0.9090909090909091
clouded.de,12,13,1.0833333333333333
bitcheswithwolves.com,16,15,0.9375
bitcom.at,13,14,1.0769230769230769
biomill.eu,10,9,0.9
azwc.com,17,19,1.1176470588235294
channelbreak.com,24,23,0.9583333333333334
azevt.com,21,22,1.0476190476190477
automuseu.com,13,12,0.9230769230769231
acidents.com,15,16,1.0666666666666667
bbwfap.com,16,18,1.125
bhdistributors.com,19,18,0.9473684210526315
airplane.eu,12,13,1.0833333333333333
buyproductreviews.com,16,15,0.9375
bistro2000.com,12,13,1.0833333333333333
ccfnorthwest.com,16,17,1.0625
aurasports.com,18,18,1.0
bracesaz.com,13,12,0.9230769230769231
acnesdynamic.com,13,12,0.9230769230769231
cinejoin.com,14,15,1.0714285714285714
51kx.cn,7,6,0.8571428571428571
antiguedad.eu,12,13,1.0833333333333333
anildesai.net,18,20,1.1111111111111112
afflicts.net,15,16,1.0666666666666667
castironplant.com,20,21,1.05
areado.com,16,15,0.9375
951e.com,15,16,1.0666666666666667
age.com,12,13,1.0833333333333333
celticworld.com,12,13,1.0833333333333333
az1l.com,13,12,0.9230769230769231
cheep.com,13,12,0.9230769230769231
8s0.com,12,13,1.0833333333333333
austragen.com,13,14,1.0769230769230769
c300.de,13,14,1.0769230769230769
autocarx.com,12,11,0.9166666666666666
besides.net,15,16,1.0666666666666667
claymorenation.com,11,10,0.9090909090909091
a525.cn,5,4,0.8
aftermaths.com,12,13,1.0833333333333333
arcapada.com,15,16,1.0666666666666667
aliyanazarbaeva.com,16,15,0.9375
burnycrang.com,33,32,0.9696969696969697
2talk.org,13,14,1.0769230769230769
agfx.com,15,16,1.0666666666666667
anushik.com,14,15,1.0714285714285714
cinestream.de,12,13,1.0833333333333333
cibrat.com,15,16,1.0666666666666667
burningfatlosingweight.com,11,10,0.9090909090909091
bihar.net,12,13,1.0833333333333333
boxingnews.de,12,13,1.0833333333333333
aworldofsmiles.com,11,10,0.9090909090909091
27zs.com,18,17,0.9444444444444444
attainablemind.com,16,15,0.9375
beluc.com,15,16,1.0666666666666667
cigarett.org,13,14,1.0769230769230769
campusrhythm.net,14,13,0.9285714285714286
cfm2.eu,14,15,1.0714285714285714
artaxi.de,15,16,1.0666666666666667
bieled.com,8,7,0.875
4prez.com,15,15,1.0
barrysoetoro.com,17,16,0.9411764705882353
astorclub.com,13,14,1.0769230769230769
chsc.tw,34,35,1.0294117647058822
agsic.net,21,27,1.2857142857142858
amnz.com,13,14,1.0769230769230769
ac.in,27620,33938,1.2287472845763938
clubpinguim.com,13,14,1.0769230769230769
cityofclarkton.com,15,16,1.0666666666666667
bahaneler.com,15,16,1.0666666666666667
certifiedantiqueappraisals.com,15,17,1.1333333333333333
acanthuslw.com,20,22,1.1
0bb.net,24,26,1.0833333333333333
ayumikai.com,23,24,1.0434782608695652
a9966.com,12,13,1.0833333333333333
anchorbuildersmn.com,24,29,1.2083333333333333
bigappple.com,15,15,1.0
cadoro.pt,17,17,1.0
37cy.com,10,9,0.9
adore.ca,15,16,1.0666666666666667
asanegracomics.net,17,16,0.9411764705882353
asiakas.org,47,51,1.0851063829787233
animeclubth.com,17,16,0.9411764705882353
as2116.net,28,32,1.1428571428571428
burrardstreetblog.com,15,16,1.0666666666666667
bluegauges.com,24,29,1.2083333333333333
cesjds.com,15,16,1.0666666666666667
chspumas.org,12,13,1.0833333333333333
ashuramanga.com,11,10,0.9090909090909091
anyformat.com,13,14,1.0769230769230769
43o.com,14,13,0.9285714285714286
christorresmusic.com,20,23,1.15
asiatika.net,12,13,1.0833333333333333
beds.pk,13,14,1.0769230769230769
chocolateromance.com,14,14,1.0
birdspider.com,14,14,1.0
0015.de,12,13,1.0833333333333333
bulma.com,12,13,1.0833333333333333
boiled.com,10,9,0.9
clonemate.com,12,13,1.0833333333333333
5itcm.com,28,27,0.9642857142857143
broadband2.com,11,12,1.0909090909090908
allsuburbanremodelers.com,16,16,1.0
adventuresofthefearless.com,15,16,1.0666666666666667
asianafricansummit2005.org,12,13,1.0833333333333333
barmanschool.com,13,12,0.9230769230769231
ahasf.com,15,16,1.0666666666666667
chandrasdietsuccess.com,10,9,0.9
00tm.com,12,11,0.9166666666666666
calicocorners.com,27,26,0.9629629629629629
ahdfmy.com,6,5,0.8333333333333334
automatemyonlinemarketing.com,30,35,1.1666666666666667
bfs.tv,13,13,1.0
adamcam.com,21,22,1.0476190476190477
cinemasafricains.be,16,17,1.0625
ausgesprochen.de,9,8,0.8888888888888888
08552.de,12,13,1.0833333333333333
buyonlineshiptopr.com,18,17,0.9444444444444444
advokatvagten.com,13,12,0.9230769230769231
bytemobile.com,36,35,0.9722222222222222
barreteros.com,14,13,0.9285714285714286
100br.net,12,13,1.0833333333333333
coak.nl,14,15,1.0714285714285714
bullenmarkt.de,12,13,1.0833333333333333
60tm.com,4,4,1.0
aasn.com,53,62,1.169811320754717
castledurrow.eu,20,24,1.2
c7592.cn,5,4,0.8
70814.com,12,13,1.0833333333333333
cjrc1150.com,16,17,1.0625
abdelfettah.com,11,10,0.9090909090909091
2plus3.de,17,17,1.0
bigcookteenaddiction.com,13,12,0.9230769230769231
buyforexplatformsoftware.com,15,16,1.0666666666666667
clickwealths.com,25,27,1.08
914c.com,11,11,1.0
artsaction21.org,21,20,0.9523809523809523
bougue.com,12,13,1.0833333333333333
bvho.net,13,14,1.0769230769230769
artistworld.net,17,16,0.9411764705882353
cjss.com,12,13,1.0833333333333333
breitenfurt.com,12,13,1.0833333333333333
antiracismworldcup.com,12,11,0.9166666666666666
0771mp.com,5,4,0.8
antoniodantas.com,17,16,0.9411764705882353
aquiro.com,11,10,0.9090909090909091
cinema-cafe.com,14,13,0.9285714285714286
btigerlily.net,12,13,1.0833333333333333
ambitalbaku.com,13,12,0.9230769230769231
79494.com,13,14,1.0769230769230769
2mediastudio.my,24,26,1.0833333333333333
ahlelbayt.org,12,11,0.9166666666666666
akarweb.net,30,39,1.3
belse.com,15,16,1.0666666666666667
3333.ca,13,14,1.0769230769230769
1604.com,12,13,1.0833333333333333
cmfcomputing.com,13,13,1.0
